Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,10,1,Parameter category,(see Code table 4.1),,4.1,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,11,1,Parameter number,(see Code table 4.2),,4.2,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,12-13,2,Atmospheric chemical constituent type,(see Code table 4.230),,4.230,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,14,1,Source or sink,(see Code table 4.238),,4.238,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,15-16,2,Transport model used,(see Code table 4.333),,4.333,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,17-18,2,Requested by entity,(see Common Code table  C-11),,c-11,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,19-20,2,Scenario origin,(see Code table 4.335),,4.335,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,21-22,2,NWP used,(see Code table 4.336),,4.336,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,23-24,2,Release start year,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,25,1,Release start month,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,26,1,Release start day,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,27,1,Release start hour,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,28,1,Release start minute,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,29,1,Release start second,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,30-31,2,Wall clock initial time of execution (Year),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,32,1,Wall clock initial time of execution (month),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,33,1,Wall clock initial time of execution (day),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,34,1,Wall clock initial time of execution (hour),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,35,1,Wall clock initial time of execution (minute),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,36,1,Wall clock initial time of execution (second),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,37,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,38,1,Background generating process identifier (defined by originating centre),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,39,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,40-41,2,Hours of observational data cut-off after reference time,(see Note),33,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,42,1,Minutes of observational data cut-off after reference time,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,43,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,44-47,4,Forecast time in units defined by octet 43,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,48,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,49,1,Scale factor of first fixed surface,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,50-53,4,Scaled value of first fixed surface,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,54,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,55,1,Scale factor of second fixed surface,,,,,Operational
Analysis or forecast at a horizontal level or in a horizontal layer at a point in time for radionuclides,56-59,4,Scaled value of second fixed surface,,,,,Operational
