Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",,,"46+(nsv-1)*4 - Repeat the following 4 octets for each spatial vicinity value (nsv = 1, NSV)",,,,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(46+(nsv-1)*4)-(49+(nsv-1)*4),4,Spatial vicinity value,,,,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",50+(nsv-1)*4,1,Spatial vicinity processing,(see Code table 4.104),,4.104,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(51+(nsv-1)*4)-(52+(nsv-1)*4),2,Spatial vicinity processing argument 1 (e.g. if previous is quantile),,,,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(53+(nsv-1)*4)-(54+(nsv-1)*4),2,Spatial vicinity processing argument 2 (e.g. if previous is quantile),,,,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",55+(nsv-1)*4,1,Spatial vicinity missing data,(see Code table 4.105),,4.105,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(56+(nsv-1)*4),1,Temporal vicinity processing,(see Code table 4.104),,4.104,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(57+(nsv-1)*4),1,Temporal vicinity unit,(see Code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(58+(nsv-1)*4)-(61+(nsv-1)*4),4,Temporal vicinity towards past,,,,,Operational
"Individual ensemble forecast, control and perturbed with spatiotemporal processing based on focal (moving window) statistics at a horizontal level or in a horizontal layer at a point in time",(62+(nsv-1)*4)-(65+(nsv-1)*4),4,Temporal vicinity towards future,,,,,Operational
