Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",51-52,2,Year - time of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",53,1,Month of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",54,1,Day - time of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",55,1,Hour - time of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",56,1,Minute - time of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",57,1,Second - time of end of overall time interval,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",58,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",59-62,4,Total number of data values missing in statistical process,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,63-74   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",63,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",64,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",65,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",66-69,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",70,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",71-74,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,96",,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,"75-nn   These octets are included only if n > 1, where nn = 63 + 12 x n",,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",75-86,,"As octets 63 to 74, next innermost step of processing",,,,,Operational
"Derived forecasts based on all ensemble members at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",87-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 63 to 74, repeated as necessary",,,,,Operational
