Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",55-58,4,Scaled value of lower limit,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",59,1,Scale factor of upper limit,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",60-63,4,Scaled value of upper limit,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",64-65,2,Year - time of end of overall time interval,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",66,1,Month - time of end of overall time interval,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",67,1,Day - time of end of overall time interval,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",68,1,Hour - time of end of overall time interval,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",69,1,Minute - time of end of overall time interval,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",70,1,Second - time of end of overall time interval,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",71,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",72-75,4,Total number of data values missing in statistical process,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,76-87   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",76,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",77,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",78,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",79-82,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",83,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",84-87,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,96",,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",,,"88-nn   These octets are included only if n > 1, where nn = 75 + 12 x n",,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",88-99,,"As octets 76 to 87, next innermost step of processing",,,,,Operational
"Probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for waves selected by period range",100-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 76 to 87, repeated as necessary",,,,,Operational
