Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,10,1,Parameter category,(see Code table 4.1),,4.1,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,11,1,Parameter number,(see Code table 4.2),,4.2,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,12,1,Type of generating process,(see Code table 4.3),,4.3,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,13,1,Background generating process identifier (defined by originating centre),,,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,14,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,15-16,2,Hours of observational data cut-off after reference time,(see Note 1),33,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,17,1,Minutes of observational data cut-off after reference time,,,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,18,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,19-22,4,Forecast time in units defined by octet 18,,,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,23-26,4,Total number of data values missing in the statistical process,,,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,27,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,28,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,29,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,30-33,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,34,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Experimental
cross-section of averaged or otherwise statistically processed analysis or forecast over a range of time,35-38,4,"Time increment between successive fields, in units defined by the previous octet",(see Note 2),7,,,Experimental
